267,000000316,0,0,0,0,0,1,1,0,0,0
268,000000317,0,0,0,0,1,0,1,0,0,0
269,000000318,0,1,0,1,1,0,0,0,0,0
270,000000319,0,1,0,0,0,1,0,0,0,0
271,000000320,0,1,0,0,1,0,0,0,0,0
272,000000321,1,1,0,0,0,0,0,0,0,0
273,000000322,0,0,0,0,1,0,0,0,0,0
274,000000323,0,1,1,0,0,0,0,0,0,0
275,000000324,0,0,1,0,0,0,0,1,0,0
276,000000326,0,0,0,0,0,1,1,1,0,0
277,000000327,0,0,0,1,1,0,0,0,0,0
278,000000329,1,1,0,0,0,0,0,0,0,0
279,000000330,0,1,0,1,1,0,0,0,0,0
280,000000331,0,0,0,0,0,1,1,0,0,0
281,000000333,0,0,0,0,1,0,0,0,0,0
282,000000335,0,1,0,1,1,0,0,0,0,0
283,000000336,0,0,0,0,1,0,0,0,0,0
284,000000337,0,0,0,1,1,0,0,0,0,0
285,000000338,0,1,0,1,1,0,0,0,0,0
286,000000339,0,1,0,0,1,0,0,0,0,0
287,000000341,0,1,0,0,0,0,0,0,0,0
288,000000342,0,0,0,0,1,0,0,0,0,0
289,000000343,0,0,0,1,1,0,1,0,0,0
290,000000344,0,1,0,0,0,1,0,0,0,0
291,000000345,0,0,1,0,1,1,0,0,0,0
292,000000346,0,0,0,0,1,1,0,0,1,0
293,000000348,0,1,0,0,1,0,0,0,0,0
294,000000349,0,0,1,0,1,0,0,0,0,0
295,000000350,0,0,0,0,1,0,0,0,0,0
296,000000351,0,1,0,0,0,0,0,0,0,0
297,000000353,0,1,0,1,1,0,0,0,0,0
298,000000356,0,1,1,1,0,0,0,0,0,0
299,000000357,0,1,0,1,1,0,0,0,0,0
300,000000358,1,0,0,1,0,0,0,0,0,0
301,000000360,1,0,0,0,1,0,0,0,0,0
302,000000361,0,0,0,0,1,0,0,0,0,0
303,000000362,0,0,0,0,0,0,0,1,1,0
304,000000363,0,1,0,0,0,0,0,0,0,0
305,000000364,1,1,1,0,0,0,0,0,0,0
306,000000365,0,0,0,0,1,0,0,0,0,0
307,000000366,0,1,0,0,0,1,0,0,0,0
308,000000367,0,1,0,0,1,0,0,0,0,0
309,000000368,0,1,0,1,1,0,0,0,0,0
310,000000370,0,1,0,0,0,0,0,0,0,0
311,000000371,0,0,0,0,1,0,0,0,0,0
312,000000372,1,0,1,0,0,1,0,0,0,0
313,000000373,1,0,1,0,0,1,0,0,0,0
314,000000374,0,1,0,1,0,0,0,0,0,0
315,000000375,0,0,1,0,0,1,0,0,0,0
316,000000376,0,1,1,0,0,0,1,0,0,0
317,000000377,0,0,0,1,1,0,0,0,0,0
318,000000378,0,0,0,1,1,0,0,1,0,0
319,000000380,0,0,0,0,1,1,1,0,0,0
320,000000381,0,1,0,0,1,0,0,0,0,0
321,000000382,0,1,0,0,1,0,0,0,0,0
322,000000383,0,1,1,0,0,1,0,0,0,0
323,000000384,0,0,0,0,1,0,0,0,0,0
324,000000385,0,0,0,1,1,0,0,0,0,0
325,000000386,0,1,1,0,0,0,0,0,0,0
326,000000387,0,0,0,1,1,1,0,0,0,0
327,000000388,1,0,0,0,0,0,0,0,0,0
328,000000389,1,1,1,0,0,0,0,0,0,0
329,000000390,0,1,1,0,0,0,1,0,0,0
330,000000391,0,0,0,1,1,0,0,0,1,0
331,000000392,0,1,0,0,1,1,0,0,0,0
332,000000393,0,0,0,0,0,0,0,1,0,0
333,000000394,0,0,0,0,0,0,0,0,0,1
334,000000395,1,0,0,0,1,1,0,0,0,0
335,000000396,0,0,0,0,1,0,1,0,0,0
336,000000399,0,1,0,0,1,1,0,0,0,0
337,000000400,0,0,0,0,0,0,0,0,0,1
338,000000401,0,0,1,1,0,0,0,0,0,0
339,000000402,0,0,0,0,1,1,0,0,0,0
340,000000403,0,0,0,0,0,0,0,1,1,0
341,000000404,0,0,0,0,1,0,0,0,0,0
342,000000405,0,0,0,0,1,1,0,0,0,0
343,000000406,0,1,0,0,0,0,0,0,0,0
344,000000407,0,1,0,0,0,0,0,0,0,1
345,000000410,0,1,0,0,0,0,0,0,0,0
346,000000411,0,1,1,0,0,1,0,0,0,0
347,000000412,0,0,0,1,0,0,0,0,0,0
348,000000413,0,1,0,1,1,0,0,0,0,0
349,000000414,0,1,0,0,1,0,0,0,0,0
350,000000415,0,1,0,0,0,0,0,0,0,0
351,000000416,0,1,1,0,0,1,0,0,0,0
352,000000417,1,0,0,0,1,0,0,0,0,0
353,000000418,0,0,0,0,1,1,0,0,1,0
354,000000419,0,0,1,0,1,1,0,0,0,0
355,000000420,0,0,0,0,1,0,0,0,0,0
356,000000421,0,0,0,1,1,0,0,0,0,0
357,000000422,0,0,0,0,0,0,0,1,0,0
358,000000423,0,0,0,1,1,0,0,0,1,0
359,000000425,1,1,0,1,0,0,0,0,0,0
360,000000426,0,1,0,0,1,0,0,0,0,0
361,000000428,0,1,0,0,0,0,0,0,0,0
362,000000430,1,0,1,0,0,0,1,0,0,0
363,000000431,0,1,0,0,0,0,0,0,0,0
364,000000432,0,0,0,1,0,0,1,0,1,0
365,000000434,0,1,1,0,0,1,0,0,0,0
366,000000435,0,0,0,0,1,0,0,0,0,0
367,000000436,0,1,0,1,0,0,0,0,0,0
368,000000437,0,1,0,0,0,0,0,0,0,0
369,000000438,0,0,1,0,0,1,0,0,0,0
370,000000439,1,0,0,0,0,0,0,0,0,1
371,000000440,0,1,0,1,1,0,0,0,0,0
372,000000441,0,1,0,0,0,1,1,0,0,0
373,000000442,0,0,0,1,1,0,0,0,0,0
374,000000444,0,0,0,0,1,0,1,0,0,0
375,000000445,0,1,0,0,0,0,0,0,0,0
376,000000446,0,1,0,0,1,0,0,0,0,0
377,000000447,0,0,0,1,1,0,0,0,1,0
378,000000448,0,1,0,0,0,1,0,0,1,0
379,000000449,0,1,0,1,1,0,0,0,0,0
380,000000451,1,0,0,0,1,0,0,0,0,0
381,000000452,0,0,0,0,1,1,1,0,0,0
382,000000453,0,0,1,0,1,1,0,0,0,0
383,000000454,0,0,0,0,1,0,0,0,0,0
384,000000455,1,0,1,0,0,1,0,0,0,0
385,000000456,0,1,0,0,0,1,0,0,0,0
386,000000457,0,0,0,1,1,0,0,0,0,0
387,000000458,0,1,0,0,0,0,0,0,0,0
388,000000459,0,0,0,0,1,1,1,0,0,0
389,000000461,0,0,1,0,1,0,0,0,0,0
390,000000462,0,1,1,0,0,0,0,0,0,0
391,000000463,0,1,0,0,0,0,0,0,0,0
392,000000466,0,1,0,1,0,0,0,0,0,0
393,000000467,0,1,0,0,1,0,0,0,0,0
394,000000468,0,1,0,0,1,0,0,0,0,0
395,000000469,0,1,0,0,0,0,0,0,0,0
396,000000470,0,0,1,0,1,0,1,0,0,0
397,000000472,0,1,0,1,1,0,0,0,0,0
398,000000473,0,0,0,0,1,0,0,0,0,0
399,000000475,0,0,1,0,1,1,0,0,0,0
400,000000476,1,0,0,0,0,0,1,0,0,0
401,000000477,0,0,0,0,1,1,1,0,0,0
402,000000479,0,0,0,0,1,0,0,0,0,0
403,000000480,1,0,0,0,0,0,0,0,0,0
404,000000481,1,1,1,0,0,0,0,0,0,0
405,000000483,0,1,0,0,0,0,0,0,0,0
406,000000485,0,1,0,0,0,0,0,0,0,0
407,000000487,0,0,0,0,1,0,0,0,0,0
408,000000488,0,1,0,0,0,0,0,0,1,0
409,000000489,0,0,0,0,1,1,1,0,0,0
410,000000490,1,0,1,0,0,0,1,0,0,0
411,000000491,0,0,0,0,1,0,0,1,0,0
412,000000492,0,1,0,1,1,0,0,0,0,0
413,000000493,0,1,0,1,1,0,0,0,0,0
414,000000494,0,0,0,1,1,0,0,0,0,0
415,000000495,0,1,0,1,0,0,0,0,0,0
416,000000496,0,1,0,0,1,0,0,0,0,0
417,000000497,0,1,0,0,1,0,0,0,0,0
418,000000498,0,0,1,0,1,0,0,0,0,0
419,000000499,0,1,0,0,1,0,0,0,0,0
420,000000500,0,0,1,0,1,0,0,0,0,0
421,000000501,1,1,0,0,1,0,0,0,0,0
422,000000502,0,0,0,0,1,0,0,0,0,0
423,000000503,0,0,0,0,1,1,1,0,0,0
424,000000505,0,0,0,1,1,0,0,0,0,0
425,000000506,0,0,0,1,1,0,0,0,0,0
426,000000507,0,0,1,0,1,0,0,0,0,0
427,000000508,0,0,0,0,0,0,1,1,0,0
428,000000509,0,1,0,0,1,1,0,0,0,0
429,000000510,0,1,0,0,1,1,0,0,0,0
430,000000511,0,0,0,1,1,0,0,0,0,0
431,000000512,0,1,0,0,1,0,0,0,0,0
432,000000513,0,0,1,0,1,1,0,0,0,0
433,000000514,0,1,0,0,1,0,0,0,0,0
434,000000515,0,0,1,0,0,1,0,0,0,0
435,000000516,1,1,0,0,0,0,0,0,0,0
436,000000517,0,0,1,0,1,1,0,0,0,0
437,000000518,0,0,0,0,1,1,0,0,0,0
438,000000520,0,0,0,0,1,0,0,0,0,0
439,000000521,0,0,0,0,1,0,0,0,0,0
440,000000523,0,0,0,0,1,0,0,0,0,0
441,000000524,0,1,0,0,1,0,0,0,0,0
442,000000526,0,0,0,0,1,0,0,0,0,0
443,000000527,0,0,0,0,1,0,0,0,0,0
444,000000528,0,1,0,0,0,1,0,1,0,0
445,000000529,1,0,1,0,0,1,0,0,0,0
446,000000530,0,0,0,1,1,0,0,0,0,0
447,000000531,0,1,0,0,1,0,0,0,0,0
448,000000532,0,1,0,0,1,0,0,0,0,0
449,000000534,0,1,0,0,1,0,0,0,1,0
450,000000535,0,1,0,1,1,0,0,0,0,0
451,000000537,0,0,0,0,0,0,1,0,0,0
452,000000538,0,1,0,1,1,0,0,0,0,0
453,000000539,0,1,0,1,0,0,0,0,0,0
454,000000540,0,0,1,0,0,1,0,0,1,0
455,000000541,0,0,0,0,1,0,0,0,0,0
456,000000542,1,1,0,0,0,0,0,0,0,0
457,000000543,1,0,1,0,0,1,0,0,0,0
458,000000544,0,1,1,0,0,0,0,0,1,0
459,000000545,0,0,0,0,1,0,0,0,0,0
460,000000547,0,0,0,0,0,0,0,0,0,0
461,000000550,0,0,0,0,1,1,1,0,0,0
462,000000553,1,1,0,0,0,0,0,0,0,0
463,000000554,0,1,0,0,1,0,0,0,0,0
464,000000555,0,0,0,0,1,0,0,0,0,0
465,000000557,0,1,0,0,1,0,0,0,0,0
466,000000560,0,0,0,0,0,0,0,1,0,0
467,000000561,0,1,0,1,0,0,0,0,0,0
468,000000562,0,1,0,0,0,0,0,0,0,0
469,000000563,0,1,0,0,1,0,0,0,0,0
470,000000565,0,0,0,0,1,0,0,0,0,0
471,000000566,0,1,0,0,1,1,0,0,0,0
472,000000567,0,0,0,0,1,0,0,0,0,0
473,000000568,0,1,0,0,0,0,0,0,0,0
474,000000569,0,1,0,0,1,0,0,0,0,0
475,000000570,0,1,0,1,0,0,0,0,0,0
476,000000571,0,1,0,0,0,0,0,0,0,0
477,000000572,1,0,0,0,1,0,0,0,0,0
478,000000573,0,0,0,0,1,1,1,0,0,0
479,000000574,0,1,0,0,1,0,0,0,0,0
480,000000575,0,0,0,0,0,0,0,0,0,1
481,000000576,0,1,0,1,0,0,0,0,0,0
482,000000577,0,1,0,0,1,0,0,0,0,0
483,000000578,0,0,0,1,1,0,0,0,0,0
484,000000579,0,1,0,0,0,0,0,0,0,0
485,000000581,0,0,0,1,1,0,0,0,0,0
486,000000582,1,1,0,0,0,0,0,0,0,0
487,000000583,0,0,1,0,0,0,1,0,0,0
488,000000584,1,0,0,0,1,0,0,0,0,0
489,000000585,0,0,1,0,1,0,1,0,0,0
490,000000586,1,0,1,0,0,0,0,0,0,0
491,000000587,0,0,0,0,1,1,1,0,0,0
492,000000588,0,0,0,0,0,0,0,0,0,0
493,000000589,0,0,0,0,0,0,0,0,0,0
494,000000590,0,1,0,0,0,0,0,0,0,0
495,000000591,0,1,0,1,0,0,0,0,0,0
496,000000592,0,1,0,0,1,0,0,0,0,0
497,000000593,1,0,1,0,0,0,0,0,0,0
498,000000594,0,0,0,1,0,1,1,0,0,0
499,000000595,0,0,0,0,1,0,0,0,0,0
500,000000596,0,0,0,0,0,0,0,0,0,1
501,000000597,0,1,0,0,0,0,0,0,0,0
502,000000598,0,0,0,0,0,0,0,0,0,1
503,000000599,0,1,0,1,1,0,0,0,0,0
504,000000600,0,0,0,0,0,0,0,1,0,0
505,000000601,0,0,0,1,1,0,0,0,0,0
506,000000602,0,0,0,0,1,1,1,0,0,0
507,000000603,1,1,0,0,0,0,0,0,0,0
508,000000604,1,0,0,0,0,0,0,0,0,0
509,000000605,0,0,0,0,0,0,0,1,0,0
510,000000606,0,1,0,1,0,0,0,0,0,0
511,000000607,0,0,0,1,1,0,0,0,0,0
512,000000608,0,0,0,0,1,0,1,0,1,0
513,000000609,0,1,0,0,1,0,0,0,0,0
514,000000610,1,1,0,0,0,0,0,0,0,0
515,000000611,0,0,0,0,1,0,0,0,0,0
516,000000612,0,1,0,1,0,0,0,0,0,0
517,000000613,0,1,0,0,0,0,0,0,0,0
518,000000614,0,0,0,0,1,0,0,0,0,0
519,000000615,0,0,0,1,1,0,0,0,0,0
520,000000616,0,1,0,1,1,0,0,0,0,0
521,000000617,0,0,1,0,1,0,1,0,0,0
522,000000618,0,1,0,0,1,0,0,0,0,0
523,000000619,0,1,0,0,1,1,0,0,0,0
524,000000620,0,1,0,0,1,1,0,0,0,0
525,000000622,0,0,0,0,1,1,0,0,0,0
526,000000623,0,0,0,1,1,0,0,0,0,0
527,000000625,0,0,0,0,1,0,0,0,0,0
528,000000626,0,1,0,0,0,0,0,0,0,0
529,000000627,0,1,1,0,0,0,0,0,0,0
530,000000628,0,1,0,0,1,0,0,0,0,0
531,000000629,0,0,0,0,1,0,1,0,0,0
532,000000630,0,1,0,0,0,0,0,0,0,0
533,000000631,0,1,0,1,1,0,0,0,0,0
534,000000632,0,1,0,0,1,0,0,0,0,0
535,000000633,0,0,0,0,1,0,1,1,0,0
536,000000634,1,1,0,1,0,0,0,0,0,0
537,000000635,0,0,0,0,1,0,0,0,0,0
